Source,Target,Weight,Year,Type
learn ability,learn task,0.900990099009901,2011,Undirected
learn task,social learning task,0.900990099009901,2011,Undirected
dry season,insectivorous birds,0.900990099009901,2011,Undirected
dry season,high predation rate,0.900990099009901,2011,Undirected
lepidopteran larvae,transgenic crop,0.900990099009901,2011,Undirected
dry season,forest fragment,0.900990099009901,2011,Undirected
angoumois grain moth,insect pest specie,0.900990099009901,2011,Undirected
gulf of alaska,pacific salmon,0.900990099009901,2011,Undirected
angoumois grain moth,grain protectant,0.900990099009901,2011,Undirected
pest management decision,western flower thrip,0.900990099009901,2011,Undirected
gossypium hirsutum l,resistance management strategy,0.900990099009901,2011,Undirected
benthic invertebrates,taxa richness,0.900990099009901,2011,Undirected
transcription factor,worker sterility,0.900990099009901,2011,Undirected
maize field,seasonal occurrence,0.900990099009901,2011,Undirected
maize field,small brown planthopper,0.900990099009901,2011,Undirected
maize field,sticky trap,0.900990099009901,2011,Undirected
maize field,yellow sticky trap,0.900990099009901,2011,Undirected
cold tolerance,drosophila species,0.900990099009901,2011,Undirected
maize hybrid,sitophilus zeamais motschulsky,0.900990099009901,2011,Undirected
maize hybrid,of pesticide,0.900990099009901,2011,Undirected
diversity of pollinator,pollinator diversity,0.900990099009901,2011,Undirected
maize stem borer,pest management practice,0.900990099009901,2011,Undirected
maize stem borer,resistance development,0.900990099009901,2011,Undirected
diversity of pollinator,native pollinator,0.900990099009901,2011,Undirected
diversity of pollinator,fruit production,0.900990099009901,2011,Undirected
maize weevil,sorghum grain,0.900990099009901,2011,Undirected
pest abundance,sustainable yield,0.900990099009901,2011,Undirected
european honeybee,nosema ceranae,0.900990099009901,2011,Undirected
european honey bee,sacbrood virus,0.900990099009901,2011,Undirected
major pest,sitobion avenae,0.900990099009901,2011,Undirected
major pest,pest density,0.900990099009901,2011,Undirected
major pest,wheat crop,0.900990099009901,2011,Undirected
coleopteran pest,field evolve resistance,0.900990099009901,2011,Undirected
coleopteran pest,important agricultural pest,0.900990099009901,2011,Undirected
coleopteran pest,non target specie,0.900990099009901,2011,Undirected
coleopteran pest,pest control strategy,0.900990099009901,2011,Undirected
gossypium hirsutum l,northern australia,0.900990099009901,2011,Undirected
gossypium hirsutum l,insecticide resistance management strategy,0.900990099009901,2011,Undirected
pest density,wheat crop,0.900990099009901,2011,Undirected
pest density,sitobion avenae,0.900990099009901,2011,Undirected
pest damage,pest management system,0.900990099009901,2011,Undirected
bt crop,non bt crop,0.900990099009901,2011,Undirected
long term monitoring,new south wales,0.900990099009901,2011,Undirected
long term monitoring,south wales,0.900990099009901,2011,Undirected
angoumois grain moth,flour beetle,0.900990099009901,2011,Undirected
demosponge amphimedon queenslandica,genome wide analysis,0.900990099009901,2011,Undirected
dry season,predation rate,0.900990099009901,2011,Undirected
demosponge amphimedon queenslandica,last common ancestor,0.900990099009901,2011,Undirected
colony collapse disorder,immune gene,0.900990099009901,2011,Undirected
louse fly,west nile virus,0.900990099009901,2011,Undirected
pest control strategy,transgenic plant,0.900990099009901,2011,Undirected
pest control strategy,plant protease inhibitor,0.900990099009901,2011,Undirected
pest control strategy,phloem feed insect,0.900990099009901,2011,Undirected
coleopteran pest,transgenic plant,0.900990099009901,2011,Undirected
coleopteran pest,plant protease inhibitor,0.900990099009901,2011,Undirected
coleopteran pest,phloem feed insect,0.900990099009901,2011,Undirected
demosponge amphimedon queenslandica,sponge amphimedon queenslandica,0.900990099009901,2011,Undirected
leaf damage,pest damage,0.900990099009901,2011,Undirected
leaf damage,oilseed rape field,0.900990099009901,2011,Undirected
kr h1 expression,pupal stage,0.900990099009901,2011,Undirected
kr h1 expression,larval instar,0.900990099009901,2011,Undirected
kr h1 expression,krüppel homolog 1,0.900990099009901,2011,Undirected
bird population,farmland birds,0.900990099009901,2011,Undirected
land management,management intensity,0.900990099009901,2011,Undirected
early life history stage,ocean acidification,0.900990099009901,2011,Undirected
early life history stage,marine organisms,0.900990099009901,2011,Undirected
land,spatial scale,0.900990099009901,2011,Undirected
high diversity,rain forest,0.900990099009901,2011,Undirected
kr h1,larval instar,0.900990099009901,2011,Undirected
land,land practice,0.900990099009901,2011,Undirected
biotype b,choice test,0.900990099009901,2011,Undirected
kr h1,kr h1 expression,0.900990099009901,2011,Undirected
israeli acute paralysis virus,sacbrood virus,0.900990099009901,2011,Undirected
israeli acute paralysis virus,non native honey bee,0.900990099009901,2011,Undirected
community composition,urban landscape,0.900990099009901,2011,Undirected
community composition,northwestern costa rica,0.900990099009901,2011,Undirected
biotype b,source of resistance,0.900990099009901,2011,Undirected
krüppel homolog 1,larval instar,0.900990099009901,2011,Undirected
krüppel homolog 1,pupal stage,0.900990099009901,2011,Undirected
phloem feed insect,plant protease inhibitor,0.900990099009901,2011,Undirected
phloem feed insect,transgenic plant,0.900990099009901,2011,Undirected
early vertebrate evolution,vertebrate central nervous system,0.900990099009901,2011,Undirected
early vertebrate evolution,gene duplication,0.900990099009901,2011,Undirected
conservation action,conservation priority,0.900990099009901,2011,Undirected
aphis glycine matsumura,soybean aphid,0.900990099009901,2011,Undirected
aphis glycine matsumura,cyst nematode,0.900990099009901,2011,Undirected
computer base decision support system,store product insect,0.900990099009901,2011,Undirected
computer base decision support system,store product pest,0.900990099009901,2011,Undirected
invertebrate larvae,larval settlement,0.900990099009901,2011,Undirected
complex life cycle,life stage,0.900990099009901,2011,Undirected
complete mitochondrial genome,model organism,0.900990099009901,2011,Undirected
invertebrate predator,small bodied specie,0.900990099009901,2011,Undirected
liriomyza trifolii,south texas,0.900990099009901,2011,Undirected
isotope ratio,rain forest,0.900990099009901,2011,Undirected
isotope ratio,tropical rain forest,0.900990099009901,2011,Undirected
key life history trait,life history evolution,0.900990099009901,2011,Undirected
photoreceptor cell,visual pigment,0.900990099009901,2011,Undirected
european honey bee,non native honey bee,0.900990099009901,2011,Undirected
land intensification,land management,0.900990099009901,2011,Undirected
biotype b,soybean genotype,0.900990099009901,2011,Undirected
tick bear pathogen,wild animal,0.900990099009901,2011,Undirected
larval development time,resistance allele,0.900990099009901,2011,Undirected
cavity nest bee,high trophic level,0.900990099009901,2011,Undirected
cavity nest bee,plant diversity,0.900990099009901,2011,Undirected
tick bear pathogen,wildlife specie,0.900990099009901,2011,Undirected
cavity nest bee,trophic level,0.900990099009901,2011,Undirected
bt crop,pest control strategy,0.900990099009901,2011,Undirected
larval instar,pupal stage,0.900990099009901,2011,Undirected
angoumois grain moth,reduce risk insecticide,0.900990099009901,2011,Undirected
larval nutrition,queen worker dimorphism,0.900990099009901,2011,Undirected
bt crop,phloem feed insect,0.900990099009901,2011,Undirected
bt crop,plant protease inhibitor,0.900990099009901,2011,Undirected
cavity nest bird,land map,0.900990099009901,2011,Undirected
cavity nest bird,little owl,0.900990099009901,2011,Undirected
angoumois grain moth,less grain borer,0.900990099009901,2011,Undirected
larval settlement,marine invertebrate larvae,0.900990099009901,2011,Undirected
bt crop,transgenic plant,0.900990099009901,2011,Undirected
last common ancestor,sponge amphimedon queenslandica,0.900990099009901,2011,Undirected
homalodisca vitripennis,potential host plant,0.900990099009901,2011,Undirected
dry weight,field condition,0.900990099009901,2011,Undirected
homalodisca vitripennis,native plant specie,0.900990099009901,2011,Undirected
large home range,small home range,0.900990099009901,2011,Undirected
large home range,natural area,0.900990099009901,2011,Undirected
deer density,deer odocoileus virginianus,0.900990099009901,2011,Undirected
large grain borer,reduce risk insecticide,0.900990099009901,2011,Undirected
land map,little owl,0.900990099009901,2011,Undirected
iucn red list criterion,umbrella species,0.900990099009901,2011,Undirected
iucn red list criterion,presence / absence datum,0.900990099009901,2011,Undirected
biotype b,tabaci biotype b,0.900990099009901,2011,Undirected
common vole,habitat preference,0.900990099009901,2011,Undirected
pest problem,specie of insect,0.900990099009901,2011,Undirected
land intensification,management intensity,0.900990099009901,2011,Undirected
deep soil layer,ground dwell specie,0.900990099009901,2011,Undirected
deep soil layer,soil profile,0.900990099009901,2011,Undirected
large grain borer,sitophilus zeamais motschulsky,0.900990099009901,2011,Undirected
bt crop,important agricultural pest,0.900990099009901,2011,Undirected
bt crop,non target specie,0.900990099009901,2011,Undirected
large grain borer,level of resistance,0.900990099009901,2011,Undirected
large grain borer,maize hybrid,0.900990099009901,2011,Undirected
large grain borer,of pesticide,0.900990099009901,2011,Undirected
large grain borer,less grain borer,0.900990099009901,2011,Undirected
large insect,large prey,0.900990099009901,2011,Undirected
european honey bee,honey bee viruse,0.900990099009901,2011,Undirected
cognitive performance,visual cue,0.900990099009901,2011,Undirected
european honey bee,honey bee species,0.900990099009901,2011,Undirected
climate change,ocean warming,0.900990099009901,2011,Undirected
different habitat,number of taxon,0.900990099009901,2011,Undirected
different habitat,tiger beetles,0.900990099009901,2011,Undirected
different habitat,river floodplain,0.900990099009901,2011,Undirected
venom gland,weaver ant,0.900990099009901,2011,Undirected
developmental process,genomic analysis,0.900990099009901,2011,Undirected
biodiversity hotspot,high biodiversity,0.900990099009901,2011,Undirected
wasp specie,wolbachia infection status,0.900990099009901,2011,Undirected
neural precursor,neural stem cell,0.900990099009901,2011,Undirected
bark beetles,host tree,0.900990099009901,2011,Undirected
neuropeptide f,stress response,0.900990099009901,2011,Undirected
nocturnal insects,nocturnal visitors,0.900990099009901,2011,Undirected
nocturnal insects,seed production,0.900990099009901,2011,Undirected
nocturnal visitors,seed production,0.900990099009901,2011,Undirected
dietary ecology,old world fruit bat,0.900990099009901,2011,Undirected
biodiversity conservation,conservation action,0.900990099009901,2011,Undirected
biodiversity conservation,conservation assessment,0.900990099009901,2011,Undirected
western north america,western united states,0.900990099009901,2011,Undirected
